                                        Account Statement-02/2015
DDO:PROH & EXCISE, Commissioner - AP(27022304001)                      Head of Account:AP Brewaries(8443008000009000000NVN)
                                    Opening Balance:4055680284.00
S.No        Date            Chq/Trans              Credit            Debit          Balance
209         02/02/2015      1500119844          227000.00             0.00    4094884494.00  
210         02/02/2015      1500119942          150000.00             0.00    4095034494.00  
211         02/02/2015      1500120534          300000.00             0.00    4095334494.00  
212         02/02/2015      1500122034           37000.00             0.00    4095371494.00  
213         02/02/2015      1500121688          100000.00             0.00    4095471494.00  
214         02/02/2015      1500121699           85000.00             0.00    4095556494.00  
215         02/02/2015      1500122041          200000.00             0.00    4095756494.00  
216         02/02/2015      1500121711          100000.00             0.00    4095856494.00  
217         02/02/2015      1500121735           60000.00             0.00    4095916494.00  
218         02/02/2015      1500120543           50000.00             0.00    4095966494.00  
219         02/02/2015      1500122042           98650.00             0.00    4096065144.00  
220         02/02/2015      1500122044          100000.00             0.00    4096165144.00  
221         02/02/2015      1500119943          100000.00             0.00    4096265144.00  
222         02/02/2015      1500120546          160000.00             0.00    4096425144.00  
223         02/02/2015      1500122047          208000.00             0.00    4096633144.00  
224         02/02/2015      1500122058          276000.00             0.00    4096909144.00  
225         02/02/2015      1500120548          150000.00             0.00    4097059144.00  
226         02/02/2015      1500122059          300000.00             0.00    4097359144.00  
227         02/02/2015      1500122066          300000.00             0.00    4097659144.00  
228         02/02/2015      1500119783          300000.00             0.00    4097959144.00  
229         02/02/2015      1500119944          306000.00             0.00    4098265144.00  
230         02/02/2015      1500120557          300000.00             0.00    4098565144.00  
231         02/02/2015      1500122084          300000.00             0.00    4098865144.00  
232         02/02/2015      1500122087          100000.00             0.00    4098965144.00  
233         02/02/2015      1500120561          103000.00             0.00    4099068144.00  
234         02/02/2015      1500122093           65000.00             0.00    4099133144.00  
235         02/02/2015      1500122098           50000.00             0.00    4099183144.00  
236         02/02/2015      1500119952          120000.00             0.00    4099303144.00  
237         02/02/2015      1500120562          155000.00             0.00    4099458144.00  
238         02/02/2015      1500122103          100000.00             0.00    4099558144.00  
239         02/02/2015      1500122106           70000.00             0.00    4099628144.00  
240         02/02/2015      1500120563          400000.00             0.00    4100028144.00  
241         02/02/2015      1500122109          100000.00             0.00    4100128144.00  
242         02/02/2015      1500122111          409500.00             0.00    4100537644.00  
243         02/02/2015      1500121752           57500.00             0.00    4100595144.00  
244         02/02/2015      1500120115          222000.00             0.00    4100817144.00  
245         02/02/2015      1500119782          330000.00             0.00    4101147144.00  
246         02/02/2015      1500119965          500000.00             0.00    4101647144.00  
247         02/02/2015      1500120564           50000.00             0.00    4101697144.00  
248         02/02/2015      1500122122          300000.00             0.00    4101997144.00  
249         02/02/2015      1500122139           50000.00             0.00    4102047144.00  
250         02/02/2015      1500120566          370000.00             0.00    4102417144.00  
251         02/02/2015      1500122141          300000.00             0.00    4102717144.00  
252         02/02/2015      1500122144          200000.00             0.00    4102917144.00  
253         02/02/2015      1500119696          500000.00             0.00    4103417144.00  
254         02/02/2015      1500119744          500000.00             0.00    4103917144.00  
255         02/02/2015      1500119971          100000.00             0.00    4104017144.00  
256         02/02/2015      1500120569           50000.00             0.00    4104067144.00  
257         02/02/2015      1500122183          250000.00             0.00    4104317144.00  
258         02/02/2015      1500119748          100000.00             0.00    4104417144.00  
259         02/02/2015      1500119776          145000.00             0.00    4104562144.00  
260         02/02/2015      1500122185          320000.00             0.00    4104882144.00  
261         02/02/2015      1500119796          275000.00             0.00    4105157144.00  
