Sno,Starting Leaf,Ending Leaf
CT281,5151,5175
CT282,5176,5200
CT283,5201,5225
CT284,5226,5250
CT285,5251,5275
CT286,5276,5300
CT287,5301,5325
CT288,5326,5350
CT289,5351,5375
CT290,5376,5400
CT291,5401,5425
CT292,5426,5450
CT293,5451,5475
CT294,5476,5500
CT295,5501,5525
CT296,5526,5550
CT297,5551,5575
CT298,5576,5600
CT299,5601,5625
CT300,5626,5650
CT301,5651,5675
CT302,5676,5700
CT303,5701,5725
CT304,5726,5750
CT305,5751,5775
CT306,5776,5800
CT307,5801,5825
CT308,5826,5850
CT309,5851,5875
CT310,5876,5900
CT311,5901,5925
CT312,5926,5950
CT313,5951,5975
CT314,5976,6000
CT315,6001,6025
CT316,6026,6050
CT317,6051,6075
CT318,6076,6100
CT319,6101,6125
CT320,6126,6150
CT321,6151,6175
CT322,6176,6200
CT323,6201,6225
CT324,6226,6250
CT325,6251,6275
CT326,6276,6300
CT327,6301,6325
CT328,6326,6350
CT329,6351,6375
CT330,6376,6400
CT331,6401,6425
CT332,6426,6450
CT333,6451,6475
CT334,6476,6500
CT335,6501,6525
CT336,6526,6550
CT337,6551,6575
CT338,6576,6600
CT339,6601,6625
CT340,6626,6650
CT341,6651,6675
CT342,6676,6700
CT343,6701,6725
CT344,6726,6750
CT345,6751,6775
CT346,6776,6800
CT347,6801,6825
CT348,6826,6850
CT349,6851,6875
CT350,6876,6900
CT351,6901,6925
CT352,6926,6950
CT353,6951,6975
CT354,6976,7000
CT355,7001,7025
CT356,7026,7050
CT357,7051,7075
CT358,7076,7100
CT359,7101,7125
CT360,7126,7150
CT361,7151,7175
CT362,7176,7200
CT363,7201,7225
CT364,7226,7250
CT365,7251,7275
CT366,7276,7300
CT367,7301,7325
CT368,7326,7350
CT369,7351,7375
CT370,7376,7400
CT371,7401,7425
CT372,7426,7450
CT373,7451,7475
CT374,7476,7500
